"no","group","speaker","original","pron","trans","comment"
"88","-","00:07:54,420 --> 00:07:58,980","et c’est en grande partie pour cela que Paris donne cette impression d’ordre et d’harmonie.","에 쎄 탕 그헝드 빠흐띠 푸흐 쎌라 끄 빠히 돈 쎄뜨 앙프헤씨옹 도흐드르 에 다흐모니","그래서 파리는 질서와 조화의 도시로 보입니다.",""
"89","-","00:08:09,060 --> 00:08:13,260","La transformation de la capitale, même si elle ne fait aujourd’hui plus aucun débat,","라 트헝스포흐마씨옹 드 라 까삐탈 멤 씨 엘 느 페 오주흐뒤 플뤼 오꽁 데바","이러한 변화는 오늘날에는 논쟁의 여지가 없지만",""
"90","-","00:08:13,260 --> 00:08:18,240","pose de nombreux problèmes à l’époque. Il faut se rendre compte : pour concrétiser ses projets,","포즈 드 노므흐 문제 알레뽀끄 일 푸 스 헝드흐 꽁뜨 푸흐 꽁크헤띠제 세 프로제","당시에는 많은 문제를 야기했습니다.",""

"91","-","00:08:18,240 --> 00:08:24,360","Haussmann fait raser 18 000 bâtiments sur 30 000 que contient la capitale, et supprime 57 rues du","오스만 페 하제 디즈위트 밀 바띠망 쉬흐 트헝뜨 밀 끄 꽁띠엉 라 까삐탈 에 쉬프히므 쌍깡뜨셋 뤼 뒤","오스만은 수도의 3만 건물 중 1만 8천 개를 철거하고 57개의 거리를 없앴습니다.",""
"92","-","00:08:24,360 --> 00:08:30,600","paysage urbain parisien, tout ça en l’espace de 20 ans. Le coût social est énorme : les habitants des","페이자쥬 위흐뱅 빠히지앙 뚜 싸 앙 레스파스 드 방 장 르 쿠 소씨알 에 에노흐므 레 자비땅 데","이 모든 일은 20년 안에 이루어졌습니다. 사회적 비용은 매우 컸습니다.",""
"93","-","00:08:30,600 --> 00:08:36,060","immeubles à détruire sont massivement expropriés et n’ont aucun recours. En cause, une loi du 3","임뫼블 아 데트휘흐 송 마씨브망 엑스프로프히에 에 농 또꽁 흐꾸흐 앙 꼬즈 윈 루아 뒤 트화","철거 대상 건물 주민들은 강제 수용되었고 아무런 대응 수단이 없었습니다.",""
"94","-","00:08:36,060 --> 00:08:41,760","mai 1841 qui permet l’expropriation sur simple décision des autorités, si elle est justifiée par","메 밀위쌍까헝뜨엉 끼 페흐메 렉스프로프히아씨옹 쉬흐 쌍쁠 데씨지옹 데 조또히떼 씨 엘 에 쥐스띠피에 파흐","1841년 법에 따라 당국의 단순 결정으로 수용이 가능했습니다.",""
"95","-","00:08:41,760 --> 00:08:47,460","une cause jugée d’utilité publique. Les habitants dépossédés, très souvent ouvriers, sont alors","윈 꼬즈 쥐제 뒤틸리떼 퓌블리끄 레 자비땅 데뽀쎄데 트헤 수방 우브히에 송 알로흐","공공의 이익이라는 이유로 정당화되었습니다.",""
"96","-","00:08:47,460 --> 00:08:51,180","contraints d’abandonner le centre de la ville pour s’installer vers les faubourgs du Temple,","꽁트헹 드 다방도네 르 썽뜨흐 드 라 빌 푸흐 쌍스딸레 베흐 레 포부흐 뒤 텅플","주민들은 도시 중심을 떠나야 했습니다.",""
"97","-","00:08:51,180 --> 00:08:56,340","Saint-Antoine, et Saint-Marceau, mais également du côté des communes nouvellement annexées à la","생앙투안 에 생마흐쏘 메 에갈망 뒤 꼬떼 데 꼬뮌 누벨망 아넥세 아 라","그들은 외곽 지역으로 이동했습니다.",""
"98","-","00:08:56,340 --> 00:09:00,900","capitale. Mais même après les travaux, les rénovations du centre-ville ont entraîné une","까삐탈 메 멤 아프헤 레 트하보 레 헤노바씨옹 뒤 썽뜨흐빌 옹 앙뜨헤네 윈","공사 이후에도 문제가 이어졌습니다.",""
"99","-","00:09:00,900 --> 00:09:04,920","hausse des loyers qui a contraint les populations pauvres qui avaient échappées à l’expropriation","오스 데 루아예 끼 아 꽁트헹 레 뽀퓰라씨옹 포브르 끼 아베 에샤페 아 렉스프로프히아씨옹","임대료 상승으로 가난한 사람들도 떠나야 했습니다.",""
"100","-","00:09:04,920 --> 00:09:10,500","à s’installer ailleurs. Au final, Paris s’embourgeoise et perd sa mixité sociale.","아 쌍스딸레 아예흐 오 피날 빠히 쌍부흐주와즈 에 페흐 사 믹씨떼 소씨알","결국 파리는 부유화되며 사회적 다양성을 잃게 됩니다.",""

"101","-","00:09:12,180 --> 00:09:17,100","Aussi, on reproche à Haussmann d’utiliser les grands travaux à des fins politiques. Après","오씨 옹 흐프로슈 아 오스만 뒤틸리제 레 그헝 트하보 아 데 팽 폴리티끄 아프헤","또한 오스만이 대규모 공사를 정치적 목적으로 이용했다는 비판도 있습니다.",""
"102","-","00:09:17,100 --> 00:09:22,440","les révolutions de 1830 et 1848, la percée de grands boulevards serait stratégique pour","레 헤볼뤼씨옹 드 밀위쌍트헝뜨 에 밀위쌍까헝뜨위트 라 페흐쎄 드 그헝 불르바흐 쓰헤 스트하테지끄 푸흐","1830년과 1848년 혁명 이후 넓은 대로는 전략적으로 중요했습니다.",""
"103","-","00:09:22,440 --> 00:09:26,760","faciliter la répression en cas d’insurrection, en traçant des lignes droites entre les quartiers","파실리떼 라 헤프헤씨옹 앙 까 단쓔헥씨옹 앙 트하쌍 데 리뉴 드와뜨 앙뜨흐 레 꺄흐띠에","반란 시 진압을 용이하게 하기 위함이었습니다.",""
"104","-","00:09:26,760 --> 00:09:31,380","ouvriers et les casernes de pompiers pour une intervention rapide. La largeur des","우브히에 에 레 까제흐느 드 퐁삐에 푸흐 윈 앙떼흐방씨옹 하피드 라 라흐쥬흐 데","노동자 지역과 군대 사이를 직선으로 연결했습니다.",""
"105","-","00:09:31,380 --> 00:09:35,460","voies permettrait quant à elle d’empêcher la construction de barricades en cas d’émeute.","부아 페흐메트헤 꽁따 엘 덩페셰 라 꽁스트흑씨옹 드 바히까드 앙 까 데뫼뜨","넓은 도로는 바리케이드 설치를 막는 역할도 했습니다.",""
"106","-","00:09:37,140 --> 00:09:41,520","Enfin, on fustige les dépenses d’Haussmann pour ses travaux, qui n’hésite pas à endetter la","앙팽 옹 퓌스티주 레 데뻥스 도스만 푸흐 세 트하보 끼 네지트 빠 아 앙데떼 라","또한 오스만의 과도한 지출도 비판받았습니다.",""
"107","-","00:09:41,520 --> 00:09:46,020","ville à coup d’emprunts bancaires et d’opérations immobilières parfois fallacieuses et profitant aux","빌 아 꾸 덩프헝 방케흐 에 도페하씨옹 이모빌리에 파흐푸아 팔라씨외즈 에 프로피땅 오","그는 도시를 빚으로 몰아넣었습니다.",""
"108","-","00:09:46,020 --> 00:09:52,200","proches du régime. À la fin des travaux, la dette est abyssale et s’élève à plus de 1,5 milliards de","프로슈 뒤 헤짐 아 라 팽 데 트하보 라 데뜨 에 아비쌀 에 셀레브 아 플뤼 드 엉 뽀엥 쌩크 밀리야흐 드","부채는 막대한 수준에 이르렀습니다.",""
"109","-","00:09:52,200 --> 00:09:57,240","francs. Certaines personnalités dénonceront cette mauvaise gestion économique, comme Jules Ferry qui","프헝 쎄흐뗑 뻬흐쏘날리떼 데농쓰홍 쎄뜨 모베즈 제스씨옹 에꼬노미끄 꼼 쥘 페히 끼","일부 인물들은 이를 비판했습니다.",""
"110","-","00:09:57,240 --> 00:10:01,560","publiera « Les comptes fantastiques d’Haussmann », un pamphlet à charge qui connaîtra un grand","퓌블리에 레 꽁뜨 팡따스띠끄 도스만 엉 팡플레 아 샤흐쥬 끼 꼬네뜨하 엉 그헝","쥘 페리는 이를 비판하는 책을 출간했습니다.",""

"111","-","00:10:01,560 --> 00:10:06,840","succès. Toutes ces contestations auront raison de la carrière politique d’Haussmann, et Napoléon","쒹쎄 뚜뜨 쎄 꽁떼스타씨옹 오홍 헤종 드 라 까히에흐 폴리티끄 도스만 에 나뽈레옹","이러한 비판들은 결국 오스만의 정치 경력을 무너뜨렸습니다.",""
"112","-","00:10:06,840 --> 00:10:11,820","III finira par le démettre de ses fonctions en 1870, un an avant la chute de l’Empire.","트화 피니하 파흐 르 데메뜨흐 드 세 퐁씨옹 앙 밀위쌍쏘아썽디즈 엉 낭 아방 라 슈뜨 드 랑삐흐","나폴레옹 3세는 1870년에 그를 해임했습니다.",""
"113","-","00:10:15,300 --> 00:10:18,720","Le Second Empire s'effondre, mais les travaux d’Haussmann,","르 스공 엉삐흐 세퐁드흐 메 레 트하보 도스만","제2제정은 붕괴되었지만 오스만의 사업은 남았습니다.",""
"114","-","00:10:18,720 --> 00:10:23,160","de ses architectes et de ses ingénieurs, restent eux immortels.","드 세자흐쉬떼끄뜨 에 드 세장제니외흐 헤스트 외 이모흐텔","그의 건축가와 기술자들의 작업도 여전히 남아 있습니다.",""
"115","-","00:10:23,160 --> 00:10:27,180","L’opinion publique garde aujourd'hui une vision positive de cet héritage urbain, des ses avancées pour","로삐니옹 퓌블리끄 가흐드 오주흐뒤 윈 비지옹 뽀지띠브 드 쎄 떼히따쥬 위흐뱅 데 세 자방쎄 푸흐","오늘날 사람들은 이를 긍정적으로 평가합니다.",""
"116","-","00:10:27,180 --> 00:10:32,340","l'hygiène et de ses développements modernistes. Et telle était la mission initiale, l'espace,","리지엔 에 드 세 데블로프망 모데흐니스뜨 에 텔 에떼 라 미씨옹 이니씨알 레스파스","위생과 현대화 측면에서 큰 발전이었습니다.",""
"117","-","00:10:32,340 --> 00:10:37,440","la beauté et l'homogénéité restent les préceptes qui font de Paris une capitale qui rayonne","라 보떼 에 로모제네이떼 헤스트 레 프레셉뜨 끼 퐁 드 빠히 윈 까삐탈 끼 헤요느","공간, 아름다움, 통일성이 핵심 가치였습니다.",""
"118","-","00:10:37,440 --> 00:10:42,900","aujourd'hui dans le monde entier. Portée par son architecture et ses nombreux monuments, celle-ci","오주흐뒤 당 르 몽드 앙띠에 포흐떼 파흐 송 아흐쉬텍튀흐 에 세 노므흐 모뉘망 쎌씨","오늘날 파리는 세계적으로 빛나는 도시입니다.",""
"119","-","00:10:42,900 --> 00:10:47,160","demeure une des villes les plus touristiques au monde. Haussmann a réussi son pari.","드뫼흐 윈 데 빌 레 플뤼 뚜히스띠끄 오 몽드 오스만 아 헤위씨 송 빠히","파리는 세계에서 가장 관광객이 많은 도시 중 하나입니다.",""
