no,group,speaker,original,pron,trans,comment
176,g4,narrator,There is no empty seat during rush hour.,데어 이즈 노 엠프티 시트 듀어링 러시 아워,출퇴근 시간에는 빈자리가 하나도 없다,spelling
177,g4,narrator,It is scary to walk the streets alone late at night.,잇 이즈 스캐리 투 워크 더 스트리츠 얼론 레이트 앳 나이트,밤늦게 혼자 거리를 걷는 것은 무섭다,
178,g4,narrator,There was no one in the restaurant when I got there.,데어 워즈 노 원 인 더 레스토런트 웬 아이 갓 데어,내가 도착했을 때 식당에는 아무도 없었다,
179,g4,narrator,It is interesting to meet new people at school.,잇 이즈 인터레스팅 투 밋 뉴 피플 앳 스쿨,학교에서 새로운 사람들을 만나는 것은 흥미롭다,
180,g4,narrator,There are two people waiting in front of the door.,데어 아 투 피플 웨이팅 인 프런트 오브 더 도어,문 앞에 두 사람이 기다리고 있다,
181,g4,narrator,It is fun to watch comedy shows on TV.,잇 이즈 펀 투 워치 코미디 쇼즈 온 티비,TV로 코미디 프로그램을 보는 것은 재미있다,
182,g4,narrator,"Yes, because it is easy to get information from the Internet.",예스 비커즈 잇 이즈 이지 투 겟 인포메이션 프럼 디 인터넷,"네, 인터넷에서 정보를 쉽게 얻을 수 있기 때문입니다",
183,g4,narrator,There is a sofa and a table in my living room.,데어 이즈 어 소파 앤드 어 테이블 인 마이 리빙 룸,우리 집 거실에는 소파와 테이블이 있다,spelling
184,g4,narrator,It is healthier to bring my own meals than to eat in the cafeteria.,잇 이즈 헬시어 투 브링 마이 오운 밀즈 댄 투 잇 인 더 캐퍼테리아,구내식당에서 먹는 것보다 도시락을 가져오는 것이 더 건강하다,
185,g4,narrator,I want to visit Greece because there are many historic places.,아이 원트 투 비짓 그리스 비커즈 데어 아 매니 히스토릭 플레이시즈,역사적인 장소가 많아서 그리스를 방문하고 싶다,
186,g4,narrator,"Yes, I think it is important for students to gain work experience.",예스 아이 띵크 잇 이즈 임포턴트 포 스튜던츠 투 게인 워크 익스피어리언스,네 학생들이 실무 경험을 쌓는 것은 중요하다고 생각합니다,
187,g4,narrator,My favorite hobbies are reading and cycling.,마이 페이버릿 하비스 아 리딩 앤드 사이클링,내가 가장 좋아하는 취미는 독서와 자전거 타기이다,
188,g4,narrator,I am going to enroll in a Chinese or Japanese class next semester.,아이 엠 고잉 투 인롤 인 어 차이니즈 오어 재패니즈 클래스 넥스트 세메스터,나는 다음 학기에 중국어 또는 일본어 수업을 들을 예정이다,spacing
189,g4,narrator,She is interested in both novels and poetry.,쉬 이즈 인터레스티드 인 보스 노블즈 앤드 포이트리,그녀는 소설과 시 모두에 관심이 있다,
190,g4,narrator,My parents want me to study either law or medicine.,마이 페어런츠 원트 미 투 스터디 아이더 로 오어 메디슨,부모님은 내가 법학이나 의학을 공부하길 원하신다,
191,g4,narrator,The food at the cafeteria is not only tasty but also healthy.,더 푸드 앳 더 캐퍼테리아 이즈 낫 온리 테이스티 벗 올소 헬시,구내식당 음식은 맛있을 뿐만 아니라 건강하다,
192,g4,narrator,Either she or I have to make an outline for the team project.,아이더 쉬 오어 아이 해브 투 메이크 언 아웃라인 포 더 팀 프로젝트,그녀나 나 중 한 명은 팀 프로젝트 개요를 만들어야 한다,
193,g4,narrator,I like collecting stamps and old posters.,아이 라이크 컬렉팅 스탬프스 앤드 올드 포스터즈,나는 우표와 오래된 포스터를 모으는 것을 좋아한다,
194,g4,narrator,"For breakfast, I usually have cereal or buttered toast.",포 브렉퍼스트 아이 유주얼리 해브 시리얼 오어 버터드 토스트,아침으로 나는 보통 시리얼이나 버터 바른 토스트를 먹는다,
195,g4,narrator,I am planning to go to both France and Italy during my winter vacation.,아이 엠 플래닝 투 고 투 보스 프랑스 앤드 이탈리 듀어링 마이 윈터 베이케이션,나는 겨울방학 동안 프랑스와 이탈리아 둘 다 갈 계획이다,
196,g4,narrator,Taking public transportation is not only convenient but also cheap.,테이킹 퍼블릭 트랜스포테이션 이즈 낫 온리 컨비니언트 벗 올소 칩,대중교통을 이용하는 것은 편리할 뿐만 아니라 저렴하다,spelling
197,g4,narrator,He did not understand why he should arrive early.,히 디드 낫 언더스탠드 와이 히 슈드 어라이브 얼리,그는 왜 일찍 도착해야 하는지 이해하지 못했다,
198,g4,narrator,She forgot where the seminar will be held.,쉬 포갓 웨어 더 세미나 윌 비 헬드,그녀는 세미나가 어디에서 열리는지 잊었다,
199,g4,narrator,I checked when the tennis class will begin in the sports center.,아이 첵트 웬 더 테니스 클래스 윌 비긴 인 더 스포츠 센터,나는 스포츠 센터에서 테니스 수업이 언제 시작하는지 확인했다,
200,g4,narrator,The group members are wondering who their new leader will be.,더 그룹 멤버즈 아 원더링 후 데어 뉴 리더 윌 비,그룹 구성원들은 새로운 리더가 누가 될지 궁금해하고 있다,
201,g5,narrator,That the campus has a shuttle is a plus.,댓 더 캠퍼스 해즈 어 셔틀 이즈 어 플러스,캠퍼스에 셔틀이 있다는 점은 장점이다,
202,g5,narrator,We talked about what to prepare for the event.,위 토크트 어바웃 왓 투 프리페어 포 디 이벤트,우리는 그 행사를 위해 무엇을 준비할지 이야기했다,
203,g5,narrator,We had to decide where to have dinner for my mom's birthday party.,위 해드 투 디사이드 웨어 투 해브 디너 포 마이 맘즈 벌스데이 파티,우리는 엄마 생신 파티 저녁 식사를 어디서 할지 정해야 했다,
204,g5,narrator,I can't remember when I heard the song for the first time.,아이 캔트 리멤버 웬 아이 허드 더 송 포 더 퍼스트 타임,나는 그 노래를 처음 들은 때가 기억나지 않는다,
205,g5,narrator,I was worried about how to pay my tuition.,아이 워즈 워리드 어바웃 하우 투 페이 마이 튜이션,나는 등록금을 어떻게 낼지 걱정했다,
206,g5,narrator,She did not know that it was my birthday.,쉬 디드 낫 노 댓 잇 워즈 마이 벌스데이,그녀는 그날이 내 생일인 줄 몰랐다,
207,g5,narrator,He is the singer who won an award last year.,히 이즈 더 싱어 후 원 언 어워드 라스트 이어,그는 작년에 상을 받은 가수이다,
208,g5,narrator,I read a book that became a best seller.,아이 레드 어 북 댓 비케임 어 베스트셀러,나는 베스트셀러가 된 책을 읽었다,
209,g5,narrator,She often visits the bookstore which sells used books.,쉬 오픈 비지츠 더 북스토어 위치 셀즈 유즈드 북스,그녀는 중고책을 파는 서점을 자주 방문한다,
210,g5,narrator,I love going to a mall which has a great bookstore.,아이 러브 고잉 투 어 몰 위치 해즈 어 그레잇 북스토어,나는 훌륭한 서점이 있는 쇼핑몰에 가는 것을 좋아한다,
211,g5,narrator,I look forward to a day when I'll speak English fluently.,아이 룩 포워드 투 어 데이 웬 아일 스피크 잉글리시 플루언틀리,나는 영어를 유창하게 말하게 될 날을 기대한다,
212,g5,narrator,I lost the doll that my grandmother made by herself.,아이 로스트 더 돌 댓 마이 그랜드마더 메이드 바이 허셀프,나는 할머니가 직접 만들어 주신 인형을 잃어버렸다,spelling
213,g5,narrator,We moved into an apartment that has three rooms.,위 무브드 인투 언 어파트먼트 댓 해즈 쓰리 룸즈,우리는 방이 세 개인 아파트로 이사했다,
214,g5,narrator,I like taking a walk in the park which has beautiful scenery.,아이 라이크 테이킹 어 워크 인 더 파크 위치 해즈 뷰티풀 시너리,나는 아름다운 경치가 있는 공원에서 산책하는 것을 좋아한다,
215,g5,narrator,He was absent from class because he fell off his bicycle.,히 워즈 앱센트 프럼 클래스 비커즈 히 펠 오프 히즈 바이시클,그는 자전거에서 떨어져서 수업에 결석했다,
216,g5,narrator,"Although I borrowed the book, I did not get to read it.",얼도 아이 버로우드 더 북 아이 디드 낫 겟 투 리드 잇,나는 그 책을 빌렸지만 읽지 못했다,
217,g5,narrator,"If I earn enough money, I will travel abroad.",이프 아이 언 이너프 머니 아이 윌 트래블 어브로드,충분한 돈을 벌면 해외여행을 할 것이다,
218,g5,narrator,"Since the parking lot was full, I parked on the street.",신스 더 파킹 랏 워즈 풀 아이 파크트 온 더 스트리트,주차장이 가득 차 있어서 길가에 주차했다,
219,g5,narrator,"Whenever she takes a test, she gets nervous.",웬에버 쉬 테익스 어 테스트 쉬 겟츠 너버스,그녀는 시험을 볼 때마다 긴장한다,
220,g5,narrator,I feel comfortable when I hang out with my friends at my house.,아이 필 컴포터블 웬 아이 행 아웃 위드 마이 프렌즈 앳 마이 하우스,나는 집에서 친구들과 어울릴 때 편안함을 느낀다,spelling
221,g5,narrator,I was frustrated because I couldn't understand the language.,아이 워즈 프러스트레이티드 비커즈 아이 쿠든트 언더스탠드 더 랭귀지,나는 그 언어를 이해하지 못해서 좌절했다,
222,g5,narrator,"Although the neighborhood is quiet, my brother has a hard time sleeping.",얼도 더 네이버후드 이즈 콰이어트 마이 브라더 해즈 어 하드 타임 슬리핑,동네는 조용하지만 내 형은 잠들기 힘들어한다,
223,g5,narrator,My mom didn't agree with what I said.,마이 맘 디든트 어그리 위드 왓 아이 세드,엄마는 내가 한 말에 동의하지 않았다,
224,g5,narrator,I like to go shopping on either Friday or Saturday.,아이 라이크 투 고 쇼핑 온 아이더 프라이데이 오어 새터데이,나는 금요일이나 토요일 중 하루에 쇼핑 가는 것을 좋아한다,
225,g5,narrator,I needed to explain to my friend why I was so late.,아이 니디드 투 익스플레인 투 마이 프렌드 와이 아이 워즈 소 레이트,나는 왜 그렇게 늦었는지 친구에게 설명해야 했다,
226,g5,narrator,I got a part-time job because my allowance isn't enough.,아이 갓 어 파트타임 잡 비커즈 마이 얼라우언스 이즌트 이너프,용돈이 부족해서 아르바이트를 구했다,
227,g5,narrator,"Although I waited for her for a long time, she didn't show up.",얼도 아이 웨이티드 포 허 포 어 롱 타임 쉬 디든트 쇼 업,오래 기다렸지만 그녀는 나타나지 않았다,
228,g5,narrator,"Whenever I visit him, I find him reading.",웬에버 아이 비짓 힘 아이 파인드 힘 리딩,그를 방문할 때마다 그는 책을 읽고 있다,
229,g5,narrator,Tomatoes are not only delicious but also good for my health.,토메이토즈 아 낫 온리 딜리셔스 벗 올소 굿 포 마이 헬스,토마토는 맛있을 뿐만 아니라 건강에도 좋다,
230,g5,narrator,She wants to know when her sister will get married.,쉬 원츠 투 노 웬 허 시스터 윌 겟 메리드,그녀는 여동생이 언제 결혼할지 알고 싶어 한다,
231,g5,narrator,"Since her leg is broken, she has to stay in bed for months.",신스 허 레그 이즈 브로큰 쉬 해즈 투 스테이 인 베드 포 먼스,다리가 부러져서 그녀는 몇 달간 침대에 있어야 한다,
232,g5,narrator,I like both watching films and reading books.,아이 라이크 보스 워칭 필름즈 앤드 리딩 북스,나는 영화 보기와 독서 둘 다 좋아한다,
233,g5,narrator,I go to bed too late and wake up tired.,아이 고 투 베드 투 레이트 앤드 웨이크 업 타이어드,나는 너무 늦게 자서 피곤하게 일어난다,
234,g5,narrator,I enjoy going to Internet cafes where I can relax by playing video games.,아이 인조이 고잉 투 인터넷 카페즈 웨어 아이 캔 릴랙스 바이 플레이잉 비디오 게임즈,나는 게임을 하며 쉴 수 있는 인터넷 카페에 가는 것을 즐긴다,
235,g5,narrator,I will either go on a trip or work as an intern.,아이 윌 아이더 고 온 어 트립 오어 워크 애즈 언 인턴,나는 여행을 가거나 인턴으로 일할 것이다,
236,g5,narrator,My main reason is that I am interested in psychology.,마이 메인 리즌 이즈 댓 아이 엠 인터레스티드 인 사이콜러지,내 주요 이유는 심리학에 관심이 있기 때문이다,
237,g5,narrator,My hometown is where the best apples in Korea are grown.,마이 홈타운 이즈 웨어 더 베스트 애플즈 인 코리아 아 그로운,내 고향은 한국에서 가장 좋은 사과가 자라는 곳이다,
